id,year,wave,region,income,family_member,gender,year_born,education_level,marriage,religion,occupation,company_size,reason_none_worker
18880101,2014,10,4,3673,3,1,1962,6,1,1, , , 
18880101,2015,11,4,4303,3,1,1962,6,1,1,910,1, 
18880101,2016,12,4,4628,4,1,1962,6,1,1,910,7, 
18880101,2017,13,4,6842,4,1,1962,6,1,1,910,3, 
18880101,2018,14,4,7163,4,1,1962,6,1,1,910,3, 
18890101,2005,1,4,2490,4,1,1943,3,1,2,941,1, 
18890101,2006,2,4,1770,4,1,1943,3,1,2,941,1, 
18890101,2007,3,4,2257,4,1,1943,3,1,2,941,2, 
18900101,2005,1,4,1820,4,1,1975,5,5,2,913,4, 
18900101,2006,2,4,2616,4,1,1975,5,5,1,941,3, 
18910101,2005,1,4,2838,6,1,1965,6,1,2,314,3, 
18910101,2006,2,4,4420,6,1,1965,6,1,1,314,10, 
18910101,2007,3,4,2764,5,1,1965,6,1,1,513,3, 
18910101,2008,4,4,2687,5,2,1968,6,1,1,521,10, 
18910101,2009,5,4,4718,5,1,1965,7,1,2, , ,10
18910101,2010,6,4,3674,5,1,1965,7,1,1, , ,10
18920101,2005,1,4,5290,3,1,1952,7,1,1,24,5, 
18930101,2005,1,4,3170,2,1,1936,5,1,2,613,1, 
18930101,2006,2,4,1140,2,1,1936,5,1,2,615,1, 
18930101,2007,3,4,2189,2,1,1936,5,1,2,615,1, 
18930101,2008,4,4,2271,2,1,1936,5,1,2,613,1, 
18930101,2009,5,4,2694,1,1,1936,5,1,2,613,1, 
18930101,2010,6,4,2474,1,1,1936,5,1,2,613,1, 
18930101,2011,7,4,2084,1,1,1936,5,1,2,613,1, 
18930101,2012,8,4,2305,1,1,1936,5,1,2,613,1, 
18930101,2013,9,4,3323,1,1,1936,5,1,2,613,1, 
18930101,2014,10,4,2794,1,1,1936,5,2,2,613,1, 
18930101,2015,11,4,2741,1,1,1936,5,2,2,613,1, 
18930101,2016,12,4,2251,1,1,1936,5,2,2,613,1, 
18930101,2017,13,4,3872,1,1,1936,5,2,2,613,1, 
18930101,2018,14,4,1295,1,1,1936,5,2,2,613,1, 
18940101,2005,1,4,1492,2,1,1940,5,1,2,611,1, 
18940101,2006,2,4,2241,2,1,1940,5,1,2,611,1, 
18940101,2007,3,4,1946,2,1,1940,5,1,2,611,1, 
18940101,2008,4,4,2173,2,1,1940,5,1,2,611,1, 
18940101,2009,5,4,2072,2,1,1940,5,1,2,611,1, 
18940101,2010,6,4,1985,2,1,1940,5,1,2,611,1, 
18940101,2011,7,4,1313,2,1,1940,5,1,2,611,1, 
18940101,2012,8,4,1766,2,1,1940,5,1,2,611,1, 
18940101,2013,9,4,1900,2,1,1940,5,1,2,611,1, 
18940101,2014,10,4,1955,2,1,1940,5,1,2,611,1, 
18940101,2015,11,4,2138,2,1,1940,5,1,2,611,1, 
18940101,2016,12,4,1932,2,1,1940,5,1,2,611,1, 
18940101,2017,13,4,2224,1,2,1948,3,2,2,611,1, 
18940101,2018,14,4,1945,1,2,1948,3,2,2,611,1, 
18950101,2005,1,4,3624,3,1,1953,5,1,1,234,1, 
18950101,2006,2,4,4544,3,1,1953,5,1,1,234,1, 
18950101,2007,3,4,7197,2,1,1953,5,1,1,234,2, 
18950101,2008,4,4,5462,2,1,1953,5,1,1,231,1, 
18950101,2009,5,4,5897,2,1,1953,5,1,1,312,1, 
18950101,2010,6,4,7479,2,1,1953,5,1,1,312,1, 
18950101,2011,7,4,6637,2,1,1953,5,1,1,312,2, 
18950101,2012,8,4,6235,2,1,1953,5,1,1,312,2, 
18950101,2013,9,4,7745,2,1,1953,5,1,1,312,1, 
18950101,2014,10,4,6411,2,1,1953,5,1,1,141,2, 
18950101,2015,11,4,5520,2,1,1953,5,1,1,141,2, 
18950101,2016,12,4,6039,2,1,1953,5,1,1,141,2, 
18950101,2017,13,4,6472,2,1,1953,5,1,1,141,2, 
18950101,2018,14,4,6221,2,1,1953,5,1,2,141,2, 
18960101,2005,1,4,6523,4,1,1963,7,1,2,313,9, 
18960101,2006,2,4,8067,4,1,1963,7,1,2,313,10, 
18960101,2007,3,4,7992,4,1,1963,7,1,2,313,10, 
18960101,2008,4,4,6774,4,1,1963,7,1,2,311,10, 
18960101,2009,5,4,8532,4,1,1963,7,1,2,311,10, 
18960101,2010,6,4,9035,4,1,1963,7,1,2,311,10, 
18960101,2011,7,4,9309,4,1,1963,7,1,2,311,10, 
18960101,2012,8,4,11883,4,1,1963,7,1,2,311,10, 
18960101,2013,9,4,11503,4,1,1963,7,1,2,311,10, 
18960101,2014,10,4,10943,4,1,1963,7,1,2,311,10, 
18960101,2015,11,4,13249,4,1,1963,7,1,2,311,10, 
18960101,2016,12,4,11349,3,1,1963,7,1,2,311,10, 
18960101,2017,13,4,14643,3,1,1963,7,1,2,311,10, 
18960101,2018,14,4,15280,3,1,1963,7,1,2,311,10, 
18970101,2005,1,4,4291,3,1,1930,5,1,1, , ,8
18970101,2006,2,4,5404,3,1,1930,5,1,1, , ,8
18970101,2007,3,4,5675,3,1,1930,5,1,1,416,1, 
18970101,2008,4,4,6543,4,1,1930,5,1,1, , ,8
18970101,2009,5,4,5090,4,1,1930,5,1,1, , ,10
18970101,2010,6,4,4395,3,1,1930,5,1,1, , ,10
18970101,2011,7,4,4390,3,1,1930,5,1,1, , ,10
18970101,2012,8,4,4737,4,1,1930,5,1,1, , ,10
18970101,2013,9,4,3434,4,1,1930,5,1,1, , ,10
18970101,2014,10,4,4467,4,1,1930,5,1,1, , ,10
18970101,2015,11,4,3413,4,1,1930,5,1,1, , ,10
18970101,2016,12,4,4672,4,1,1930,5,1,1, , ,10
18970101,2017,13,4,4277,4,1,1930,5,1,1, , ,10
18970101,2018,14,4,3694,4,1,1930,5,1,1, , ,10
18970601,2010,6,4,5508,2,1,1979,7,1,2,231,10, 
18970601,2011,7,4,6420,3,1,1979,7,1,1,231,7, 
18970601,2012,8,4,9759,3,1,1979,7,1,2,231,10, 
18970601,2013,9,4,11492,3,1,1979,7,1,2,231,10, 
18970601,2014,10,4,10830,3,1,1979,7,1,2,231,10, 
18970601,2015,11,3,8706,4,1,1979,7,1,2,231,10, 
18970601,2016,12,3,9719,4,1,1979,7,1,2,231,10, 
18970601,2017,13,3,10809,4,1,1979,7,1,2,231,10, 
18970601,2018,14,3,7957,4,1,1979,7,1,2,231,10, 
18980101,2005,1,4,3480,4,1,1964,5,1,1,263,1, 
18980101,2006,2,4,3213,4,1,1964,5,1,1,263,1, 
18980101,2007,3,4,1822,4,1,1964,5,1,1,263,1, 
18980101,2008,4,4,1462,4,1,1964,5,1,2,274,1, 
18980101,2009,5,4,2102,4,1,1964,5,1,1,274,1, 
18990101,2005,1,4,3600,5,1,1971,7,1,1,311,4, 
18990101,2006,2,4,2666,5,1,1971,7,1,1,311,4, 
18990101,2007,3,4,2442,5,1,1971,7,1,1,311,4, 
18990101,2008,4,4,2142,5,1,1971,7,1,2,311,4, 
18990101,2009,5,4,3243,4,1,1971,7,1,2,311,4, 
19000101,2005,1,4,2097,1,2,1935,5,2,1, , ,8
19000101,2006,2,4,2135,1,2,1935,5,2,1, , ,8
19000101,2007,3,4,2483,1,2,1935,5,2,1, , ,8
19000101,2008,4,4,2309,1,2,1935,5,2,1, , ,8
19000101,2009,5,4,2532,1,2,1935,5,2,1, , ,10
19000101,2010,6,4,2661,1,2,1935,5,2,2, , ,10
19000101,2011,7,4,2413,1,2,1935,5,2,1, , ,10
19000101,2012,8,4,3186,1,2,1935,5,2,1, , ,10
19000101,2013,9,4,3513,1,2,1935,5,2,1, , ,10
19000101,2014,10,4,2850,1,2,1935,5,2,1, , ,10
19000101,2015,11,4,3611,1,2,1935,5,2,1, , ,10
19000101,2016,12,4,2844,1,2,1935,5,2,1, , ,10
19000101,2017,13,4,3042,1,2,1935,5,2,1, , ,10
19000101,2018,14,4,2929,1,2,1935,5,2,1, , ,10
19010101,2005,1,4,150,1,2,1952,5,2,1, , ,8
19010101,2006,2,4,706,1,2,1952,5,2,1, , ,8
19010101,2007,3,4,1232,1,2,1952,5,2,1, , ,8
19010101,2008,4,4,1043,1,2,1952,5,2,2, , ,8
19010101,2009,5,4,532,1,2,1952,5,2,1, , ,10
19010101,2010,6,4,146,1,2,1952,5,2,1, , ,10
19010101,2011,7,4,123,1,2,1952,5,2,2, , ,10
19010101,2012,8,4,537,1,2,1952,5,2,1, , ,10
19010101,2013,9,4,1216,1,2,1952,5,2,2, , ,9
19010101,2014,10,4,467,1,2,1952,5,2,2, , ,10
19010101,2015,11,4,1358,1,2,1952,5,2,2, , ,10
19010101,2016,12,4,1454,1,2,1952,5,2,2, , ,10
19010101,2017,13,4,1393,1,2,1952,5,2,2, , ,10
19010101,2018,14,4,1390,1,2,1952,5,2,2, , ,10
19020101,2005,1,4,1074,2,1,1933,7,1,1, , ,8
19020101,2006,2,4,2007,2,1,1933,7,1,2, , ,8
19020101,2007,3,4,1783,2,1,1933,7,1,2, , ,8
19020101,2008,4,4,1373,2,1,1933,7,1,2, , ,8
19020101,2009,5,4,1247,2,1,1933,7,1,2, , ,10
19020101,2010,6,4,1647,2,1,1933,7,1,2, , ,10
19020101,2011,7,4,1689,2,1,1933,7,1,2, , ,10
19020101,2012,8,4,1919,2,1,1933,7,1,2, , ,10
19020101,2013,9,4,2182,2,1,1933,7,1,2, , ,9
19020101,2014,10,4,2585,2,1,1933,7,1,2, , ,10
19020101,2015,11,4,1771,2,1,1933,7,1,2, , ,10
19020101,2016,12,4,1479,2,1,1933,7,1,2, , ,10
19020101,2017,13,4,2587,2,1,1933,7,1,2, , ,10
19020101,2018,14,4,2190,2,1,1933,7,1,2, , ,10
19030101,2005,1,4,2245,2,1,1936,5,1,2, , ,1
19040101,2005,1,4,717,2,2,1938,3,2,1, , ,1
19040101,2006,2,4,2642,2,1,1967,6,5,1,292,6, 
19050101,2005,1,4,1972,3,1,1942,5,1,2, , ,8
19050101,2006,2,4,3479,3,1,1942,5,1,2, , ,8
19050101,2007,3,4,2567,2,1,1942,5,1,2, , ,8
19050101,2008,4,4,2911,2,1,1942,5,1,2, , ,8
19050101,2009,5,4,3374,2,1,1942,5,1,2, , ,9
19050101,2010,6,4,3216,2,1,1942,5,1,2, , ,10
19050101,2011,7,4,3057,2,1,1942,5,1,2, , ,10
19050101,2012,8,4,2905,2,1,1942,5,1,2, , ,10
19050101,2013,9,4,2788,2,1,1942,5,1,2, , ,9
19050101,2014,10,4,2930,2,1,1942,5,1,2, , ,10
19050101,2015,11,4,3298,2,1,1942,5,1,2, , ,10
19050101,2016,12,4,3310,2,1,1942,5,1,2, , ,10
19050101,2017,13,4,3377,2,1,1942,5,1,2, , ,10
19050101,2018,14,4,3156,2,1,1942,5,1,2, , ,10
19060101,2005,1,4,1458,3,1,1935,7,1,2, , ,8
19060101,2006,2,4,1225,3,1,1935,7,1,2, , ,7
19060101,2007,3,4,1327,3,1,1935,7,1,2, , ,7
19060101,2008,4,4,1367,3,1,1935,7,1,2, , ,8
19060101,2009,5,4,1789,3,1,1935,7,1,1, , ,10
19060101,2010,6,4,1472,3,1,1935,7,1,1, , ,10
19060101,2011,7,4,1438,2,1,1935,7,1,1, , ,10
19060101,2012,8,4,1548,2,1,1935,7,1,2, , ,10
19060101,2013,9,4,1388,2,1,1935,7,1,2, , ,10
19060101,2014,10,4,1819,2,1,1935,7,1,2, , ,10
19060101,2015,11,4,1651,2,1,1935,7,1,2, , ,10
19060101,2016,12,4,1696,2,1,1935,7,1,1, , ,10
19060101,2017,13,4,1784,2,1,1935,7,1,1, , ,10
19060101,2018,14,4,2025,2,1,1935,7,1,1, , ,10
19070101,2005,1,4,2800,1,1,1971,6,5,2,731,7, 
19070101,2006,2,4,2800,1,1,1971,6,1,1,236,10, 
19070101,2007,3,4,5314,2,1,1971,6,1,1,236,10, 
19070101,2008,4,4,4258,2,1,1971,6,1,1,752,10, 
19070101,2009,5,5,5030,2,1,1971,6,1,1,752,10, 
19070101,2010,6,5,5411,2,1,1971,6,1,1,752,10, 
19070101,2011,7,5,5246,3,1,1971,6,1,2,752,10, 
19070101,2012,8,5,6199,3,1,1971,6,1,1,752,10, 
19070101,2013,9,5,5578,3,1,1971,6,1,1,752,9, 
19070101,2014,10,5,4841,3,1,1971,6,1,1,752,10, 
19070101,2015,11,5,4747,3,1,1971,6,1,1,752,10, 
19070101,2016,12,5,5399,3,1,1971,6,1,1,311,10, 
19070101,2017,13,5,5910,3,1,1971,6,1,1,311,10, 
19070101,2018,14,5,6411,3,1,1971,6,1,2,311,10, 
19080101,2005,1,4,2096,2,2,1935,3,2,1, , ,1
19080101,2006,2,4,3338,5,1,1967,5,1,2,812,2, 
19080101,2007,3,4,2708,4,1,1967,5,1,9,812,2, 
19080101,2008,4,4,3107,4,1,1967,5,1,2,851,2, 
19080101,2009,5,4,3328,2,1,1967,5,4,2,773,2, 
19080101,2010,6,4,3631,2,1,1967,5,1,2,742,2, 
19080101,2011,7,4,4295,3,1,1967,5,1,1,742,2, 
19080101,2012,8,4,4493,3,1,1967,5,1,2,742,2, 
19080101,2013,9,4,4811,3,1,1967,5,1,1,742,2, 
19080101,2014,10,4,5428,3,1,1967,5,1,2,141,2, 
19080101,2015,11,4,4970,3,1,1967,5,1,1,141,3, 
19080101,2016,12,4,-7816,3,1,1967,5,1,1,141,1, 
19080101,2017,13,4,5263,3,1,1967,5,1,1,141,1, 
19080101,2018,14,4,7539,3,1,1967,5,1,1,141,1, 
19090101,2005,1,4,2400,2,1,1975,6,1,2,313,10, 
19090101,2006,2,4,3416,3,1,1975,6,1,2,313,10, 
19090101,2007,3,4,3611,3,1,1975,6,1,2,313,10, 
19090101,2008,4,4,4087,3,1,1975,6,1,2,311,10, 
19090101,2009,5,4,3717,3,1,1975,6,3,2,311,10, 
19090101,2010,6,4,4226,3,1,1975,6,3,2,1012,10, 
19090101,2011,7,4,4308,3,1,1975,6,3,2,1012,10, 
19090101,2012,8,4,3741,3,1,1975,6,3,2,311,10, 
19090101,2013,9,4,3400,3,1,1975,6,3,2,311,10, 
19090101,2014,10,4,4135,2,1,1975,6,3,2,311,10, 
19090101,2015,11,4,4666,2,1,1975,6,3,2,311,10, 
19090101,2016,12,4,4697,2,1,1975,6,1,1,311,10, 
19090101,2017,13,4,4903,4,1,1975,6,1,1,311,10, 
19090101,2018,14,4,4898,4,1,1975,6,1,2,311,10, 
19100101,2005,1,4,1444,2,1,1933,5,1,1, , , 
19100101,2006,2,4,1621,2,1,1933,5,1,1,513,1, 
19100101,2007,3,4,817,2,1,1933,5,1,2, , ,8
19100101,2008,4,4,485,2,1,1933,5,1,1, , , 
19100101,2009,5,4,1359,2,1,1933,5,1,1,941,3, 
19100101,2010,6,4,1194,2,1,1933,5,1,1,941,3, 
19100101,2011,7,4,1260,2,1,1933,5,1,1,941,3, 
19100101,2012,8,4,1828,2,1,1933,5,2,2, , ,10
19100101,2013,9,4,919,1,1,1933,5,2,1, , ,10
19100101,2014,10,4,806,1,1,1933,5,2,2, , ,10
19100101,2015,11,4,1099,1,1,1933,5,2,2, , ,10
19100101,2016,12,4,1070,1,1,1933,5,2,1, , ,10
19100101,2017,13,4,1156,1,1,1933,5,2,2, , ,10
19100101,2018,14,4,1140,1,1,1933,5,2,2, , ,10
19110101,2005,1,4,1920,4,1,1978,7,1,1,314,10, 
19120101,2005,1,4,2030,2,1,1980,7,5,1,152,5, 
19120101,2006,2,4,2880,2,1,1980,7,5,1,152,6, 
19120101,2007,3,4,3002,2,1,1980,7,5,1,152,10, 
19120101,2008,4,4,128,3,1,1980,7,5,1, , ,9
19120101,2009,5,4,561,3,1,1980,7,5,1, , ,5
19120101,2010,6,1,1105,2,2,1958,5,2,1,951,1, 
19120101,2011,7,4,732,1,2,1958,5,2,1,246,3, 
19120101,2012,8,4,1039,1,2,1958,5,2,1,421,4, 
19120101,2013,9,4,1114,1,2,1958,5,2,1,421,1, 
19120101,2014,10,4,2040,2,2,1958,5,2,1, , ,7
19120101,2015,11,4,1473,1,2,1958,5,2,1, , ,9
19120101,2016,12,4,746,1,2,1958,5,2,1,421,6, 
19120101,2017,13,4,1090,1,2,1958,5,2,1,421,7, 
19120101,2018,14,4,1363,1,2,1958,5,2,1,421,6, 
19120701,2011,7,3,6276,2,1,1980,7,1,1,252,2, 
19120701,2012,8,3,5428,2,1,1980,7,1,1,252,5, 
19120701,2013,9,3,8732,3,1,1980,7,1,1,252,10, 
19120701,2014,10,3,6368,2,1,1980,7,1,1,252,6, 
19120701,2015,11,3,5694,3,1,1980,7,1,2,252,5, 
19120701,2016,12,3,6092,4,1,1980,7,1,1,252,4, 
19120701,2017,13,3,5612,4,1,1980,7,1,1,252,4, 
19120701,2018,14,3,6264,4,1,1980,7,1,1,252,4, 
19130101,2005,1,4,2415,4,1,1968,6,1,1,314,4, 
19130101,2006,2,4,2918,4,1,1968,6,1,2,314,3, 
19130101,2007,3,4,2722,4,1,1968,6,1,2,314,3, 
19130101,2008,4,4,3354,4,1,1968,6,1,1,312,3, 
19130101,2009,5,4,3362,4,1,1968,6,1,1,312,3, 
19130101,2011,7,4,2249,4,1,1968,6,1,2,312,4, 
19130101,2012,8,4,4011,4,1,1968,6,1,1,312,3, 
19130101,2013,9,4,3100,4,1,1968,6,1,1,312,4, 
19130101,2014,10,4,3678,4,1,1968,6,1,1,312,4, 
19130101,2015,11,4,5264,4,1,1968,6,1,2,312,3, 
19140101,2005,1,4,3112,2,2,1979,6,5,2,412,2, 
19140101,2006,2,4,2030,2,2,1979,6,5,1,412,2, 
19140101,2007,3,4,3282,2,2,1979,6,5,1,412,2, 
19140101,2008,4,4,3258,2,2,1979,6,5,1,422,3, 
19150101,2005,1,4,516,1,1,1929,2,2,2, , ,1
19150101,2006,2,4,571,1,1,1929,2,2,9, , ,8
19150101,2007,3,4,552,1,1,1929,2,2,2, , ,8
19150101,2008,4,4,612,1,1,1929,2,2,2, , ,8
19150101,2009,5,4,564,1,1,1929,2,2,2, , ,10
19150101,2010,6,4,496,1,1,1929,2,2,2, , ,10
19150101,2011,7,4,591,1,1,1929,2,2,2, , ,10
19150101,2012,8,4,615,1,1,1929,3,2,2, , ,10
19150101,2013,9,4,579,1,1,1929,3,2,2, , ,10
19160101,2005,1,4,662,4,1,1937,3,1,1, , ,1
19160101,2006,2,4,965,1,2,1941,3,2,1, , ,9
19160101,2007,3,4,1480,1,2,1941,3,2,1, , ,8
19160101,2008,4,4,1499,1,2,1941,3,2,1, , ,8
19160101,2009,5,4,1024,1,2,1941,3,2,1, , ,10
19160101,2010,6,4,1039,1,2,1941,3,2,1, , ,10
19160101,2011,7,4,660,1,2,1941,3,2,1, , ,10
19160101,2012,8,4,596,1,2,1941,3,2,1, , ,10
19160101,2013,9,4,488,1,2,1941,3,2,1, , ,10
19160101,2014,10,4,1010,1,2,1941,3,2,1, , ,10
19160101,2015,11,4,1030,1,2,1941,3,2,1, , ,10
19160101,2016,12,4,889,1,2,1941,3,2,1, , ,10
19160101,2017,13,4,1104,1,2,1941,3,2,1, , ,10
19160101,2018,14,4,700,1,2,1941,3,2,1, , ,10
19170101,2005,1,4,483,1,2,1933,2,2,1, , ,1
19170101,2006,2,4,586,1,2,1933,2,2,2, , ,8
19170101,2007,3,4,578,1,2,1933,2,2,1, , ,8
19170101,2008,4,4,1003,1,2,1933,2,2,1, , ,8
19170101,2009,5,4,756,1,2,1933,2,2,1, , ,10
19170101,2010,6,4,519,1,2,1933,2,2,1, , ,10
19170101,2011,7,4,632,1,2,1933,2,2,1, , ,10
19170101,2012,8,4,648,1,2,1933,2,2,1, , ,10
19170101,2013,9,4,651,1,2,1933,2,2,1, , ,10
19170101,2014,10,4,664,1,2,1933,2,2,1, , ,10
19170101,2015,11,4,799,1,2,1933,2,2,1, , ,10
19170101,2016,12,4,779,1,2,1933,2,2,1, , ,10
19170101,2017,13,4,749,1,2,1933,2,2,1, , ,10
19170101,2018,14,4,955,1,2,1933,2,2,1, , ,10
19180101,2005,1,4,864,2,1,1934,3,1,1, , ,1
19180101,2006,2,4,509,2,1,1934,3,1,1, , ,7
19180101,2007,3,4,491,2,1,1934,3,1,1, , ,8
19180101,2008,4,4,353,2,1,1934,3,1,1, , ,8
19180101,2009,5,4,1045,2,1,1934,3,1,1, , ,10
19180101,2010,6,4,917,2,1,1934,3,1,2, , ,10
19180101,2011,7,4,552,2,1,1934,3,1,1, , ,10
19180101,2012,8,4,933,2,1,1934,3,1,2, , ,10
19180101,2013,9,4,722,2,1,1934,3,1,1, , ,9
19180101,2014,10,4,1523,2,1,1934,3,1,1, , ,10
19180101,2015,11,4,1049,2,1,1934,3,1,1, , ,10
19180101,2016,12,4,1481,2,1,1934,3,1,1, , ,10
19180101,2017,13,4,1641,2,1,1934,3,1,1, , ,10
19180101,2018,14,4,1242,2,1,1934,3,1,2, , ,10
19190101,2005,1,4,844,2,1,1925,3,1,1, , ,1
19190101,2006,2,4,907,2,2,1936,3,2,1, , ,4
19190101,2007,3,4,644,1,2,1936,3,2,1, , ,8
19190101,2008,4,4,769,1,2,1936,3,2,1, , ,8
19190101,2009,5,4,736,1,2,1936,3,2,1, , ,10
19190101,2010,6,4,789,1,2,1936,3,2,2, , ,10
19190101,2011,7,4,839,1,2,1936,3,2,1, , ,10
19190101,2012,8,4,882,1,2,1936,3,2,1, , ,10
19190101,2013,9,4,623,1,2,1936,3,2,1, , ,10
19190101,2014,10,4,637,1,2,1936,3,2,1, , ,10
19190101,2015,11,4,752,1,2,1936,3,2,2, , ,10
19190101,2016,12,4,868,1,2,1936,3,2,1, , ,10
19190101,2017,13,4,634,1,2,1936,3,2,2, , ,10
19200101,2005,1,4,720,2,2,1972,7,3,2, , ,4
19200101,2006,2,4,637,2,2,1972,7,3,1,311,1, 
19200101,2007,3,4,1049,2,2,1972,7,3,2, , ,9
19200101,2008,4,4,1175,2,2,1972,7,3,1, , ,7
19200101,2009,5,4,1443,2,2,1972,7,3,2,930,1, 
19200101,2010,6,4,1340,2,2,1972,7,3,2,521,1, 
19200101,2011,7,4,1470,2,2,1972,7,3,2,151,1, 
19200101,2012,8,4,1755,2,2,1972,7,3,2,530,1, 
19200101,2013,9,4,1626,2,2,1972,7,3,2,530,1, 
19200101,2014,10,4,1997,2,2,1972,7,3,2,530,1, 
19200101,2015,11,4,1816,2,2,1972,7,3,2,530,1, 
19200101,2016,12,4,2149,2,2,1972,7,3,2,530,1, 
19200101,2017,13,4,2777,2,2,1972,7,3,2,530,1, 
19200101,2018,14,4,2824,2,2,1972,7,3,2,531,1, 
19210101,2005,1,4,788,2,1,1934,3,1,1,912,2, 
19210101,2006,2,4,1447,2,2,1939,3,1,1, , ,4
19210101,2007,3,4,464,1,2,1939,3,2,1, , ,8
19210101,2008,4,4,721,1,2,1939,3,2,1, , ,8
19210101,2009,5,4,1785,1,2,1939,3,2,1, , ,10
19210101,2010,6,4,587,1,2,1939,3,2,1, , ,10
19210101,2011,7,4,647,1,2,1939,3,2,1, , ,5
19210101,2012,8,4,410,1,2,1939,3,2,1, , ,10
19210101,2013,9,4,528,1,2,1939,3,2,1, , ,10
19210101,2014,10,4,500,1,2,1939,3,2,1, , ,10
19210101,2015,11,4,450,1,2,1939,3,2,1, , ,10
19210101,2016,12,4,688,1,2,1939,3,2,1, , ,10
19210101,2017,13,4,695,1,2,1939,3,2,1, , ,10
19210101,2018,14,4,751,1,2,1939,3,2,1, , ,10
19220101,2005,1,4,991,2,1,1933,4,1,1, , ,1
19220101,2006,2,4,2073,2,1,1933,4,1,1, , ,1
19220101,2007,3,4,1155,2,1,1933,4,1,2, , ,1
19220101,2008,4,4,3277,2,1,1933,4,1,1, , ,8
19220101,2009,5,4,1998,2,1,1933,4,1,1, , ,1
19220101,2010,6,4,2598,2,2,1933,3,1,1, , ,10
19220101,2011,7,4,658,1,2,1933,3,2,1, , ,10
19220101,2012,8,4,1129,1,2,1933,3,2,1, , ,10
19220101,2013,9,4,1057,1,2,1933,3,2,1, , ,10
19220101,2014,10,4,1214,1,2,1933,3,2,1, , ,10
19220101,2015,11,4,1243,1,2,1933,3,2,1, , ,10
19220101,2016,12,4,1562,1,2,1933,3,2,1, , ,10
19220101,2017,13,4,1401,1,2,1933,3,2,2, , ,10
19220101,2018,14,4,1434,1,2,1933,3,2,1, , ,10
19230101,2005,1,4,1800,4,1,1970,6,1,2,134,1, 
19230101,2006,2,4,7066,4,1,1970,6,1,2,134,1, 
19230101,2007,3,4,10483,4,1,1970,6,1,2,134,1, 
19230101,2008,4,4,4472,4,1,1970,6,1,2,231,1, 
19230101,2009,5,4,5213,4,1,1970,6,1,1,231,1, 
19230101,2010,6,4,5169,5,1,1970,6,1,1,231,1, 
19230101,2011,7,4,7336,5,1,1970,6,1,1,231,1, 
19230101,2012,8,4,9022,5,1,1970,6,1,1,231,1, 
19230101,2013,9,4,6365,5,1,1970,6,1,2,231,1, 
19230101,2014,10,4,11627,5,1,1970,6,1,2,231,1, 
19230101,2015,11,4,11262,5,1,1970,6,1,2,231,1, 
19230101,2016,12,4,8028,5,1,1970,6,1,2,231,1, 
19230101,2017,13,4,9709,5,1,1970,6,1,2,231,1, 
19230101,2018,14,4,8166,5,1,1970,6,1,2,231,2, 
19240101,2005,1,4,2040,4,1,1958,5,1,2,842,5, 
19240101,2006,2,4,2610,4,1,1958,5,1,2,842,5, 
19240101,2007,3,4,2153,4,1,1958,5,1,2, , , 
19240101,2008,4,4,2368,4,1,1958,5,1,2,873,4, 
19240101,2009,5,4,2796,4,1,1958,5,1,2,873,4, 
19240101,2010,6,4,3144,4,1,1958,5,1,2,873,5, 
19240101,2011,7,4,2938,3,1,1958,5,1,2,873,2, 
19240101,2012,8,4,2743,3,1,1958,5,1,2, , , 
19240101,2013,9,4,2526,3,1,1958,5,1,2,873,6, 
19240101,2014,10,4,2764,3,1,1958,5,1,2,873,3, 
19240101,2015,11,4,2805,4,1,1958,5,1,2,873,7, 
19240101,2016,12,4,3210,4,1,1958,5,1,2,873,7, 
19240101,2017,13,4,3841,4,1,1958,5,1,2,873,7, 
19240101,2018,14,4,5012,4,1,1958,5,1,2,873,6, 
19250101,2005,1,4,878,1,2,1955,3,5,1,421,1, 
19250101,2006,2,4,1320,1,2,1955,3,3,1,421,1, 
19250101,2007,3,4,1442,1,2,1955,3,3,1,421,1, 
19250101,2008,4,4,1447,1,2,1955,3,3,2,952,1, 
19250101,2009,5,4,1446,1,2,1955,3,3,1,952,2, 
19250101,2010,6,4,1922,1,2,1955,3,3,2,952,2, 
19250101,2011,7,4,1813,1,2,1955,3,3,1,952,1, 
19250101,2012,8,4,2056,1,2,1955,3,3,2,952,2, 
19250101,2013,9,4,1841,1,2,1955,3,3,1,952,1, 
19250101,2014,10,4,1791,1,2,1955,3,3,1,952,2, 
19250101,2015,11,4,1899,1,2,1955,3,3,1,952,2, 
19250101,2016,12,4,2052,1,2,1955,3,3,1,952,1, 
19250101,2017,13,4,2405,1,2,1955,3,3,1,952,2, 
19250101,2018,14,4,1597,1,2,1955,3,3,1,952,1, 
19260101,2005,1,4,2491,4,1,1952,5,1,1,721,4, 
19260101,2006,2,4,3480,3,1,1952,5,1,2,721,5, 
19260101,2007,3,4,2206,2,1,1952,5,1,2,721,4, 
19260101,2008,4,4,2503,2,1,1952,5,1,1,930,4, 
19260101,2009,5,4,1793,2,1,1952,5,1,1,930,4, 
19260101,2010,6,4,2086,2,1,1952,5,1,1,930,4, 
19260101,2011,7,4,2041,2,1,1952,5,1,1,930,3, 
19260101,2012,8,4,2818,2,1,1952,5,1,1,930,4, 
19260101,2013,9,4,3323,2,1,1952,5,1,1,930,4, 
19260101,2014,10,4,3154,2,1,1952,5,1,1,930,6, 
19260101,2015,11,4,3145,2,1,1952,5,1,1,930,3, 
